STIME          TIME             UID   PID D    BLOCK   SIZE       COMM PATHNAME
514528601850   514528603290     501 50637 W 24453191   8192 Google_Chrome ??/Default/Network_Action_Predictor-journal
514528603526   514528603663     501 50637 W 24453191   4096 Google_Chrome ??/Default/Network_Action_Predictor-journal
514528603940   514528604067     501 50637 W 30455366   4096 Google_Chrome ??/Default/Network_Action_Predictor
514528604009   514528604141     501 50637 W 59273482   4096 Google_Chrome ??/Default/Network_Action_Predictor
514528604103   514528604206     501 50637 W 48980711   4096 Google_Chrome ??/Default/Network_Action_Predictor
514528604166   514528604263     501 50637 W 18949834   4096 Google_Chrome ??/Default/Network_Action_Predictor
514528604233   514528604376     501 50637 W 48969050   4096 Google_Chrome ??/Default/Network_Action_Predictor
514528604363   514528604487     501 50637 W 48976603   4096 Google_Chrome ??/Default/Network_Action_Predictor
514528740044   514528740336     501 50637 R 13090366   4096 Google_Chrome ??/Default/Shortcuts
514528741425   514528741590     501 50637 W 40075942  16384 Google_Chrome ??/Default/Shortcuts-journal
514528741902   514528741989     501 50637 W 40075942   4096 Google_Chrome ??/Default/Shortcuts-journal
514528742164   514528742254     501 50637 W 30457890   4096 Google_Chrome ??/Default/Shortcuts
514528742976   514528743074     501 50637 W 13090366   4096 Google_Chrome ??/Default/Shortcuts
514528743059   514528743192     501 50637 W 13090374   4096 Google_Chrome ??/Default/Shortcuts
514528756464   514528756555     501 50637 W 53334912   4096 Google_Chrome ??/js/8454c39dd2240680_0
514528757656   514528757742     501 50637 W 53334912   4096 Google_Chrome ??/js/8454c39dd2240680_0
514528758022   514528758102     501 50637 W 53334912   4096 Google_Chrome ??/js/8454c39dd2240680_0
514528758335   514528758415     501 50637 W 53334912   4096 Google_Chrome ??/js/8454c39dd2240680_0
514528758710   514528758800     501 50637 W 53334912   4096 Google_Chrome ??/js/8454c39dd2240680_0
514529506794   514529506910     501 50637 W 53334912   4096 Google_Chrome ??/js/8454c39dd2240680_0
514529507246   514529507348     501 50637 W 53334912   4096 Google_Chrome ??/js/8454c39dd2240680_0
514529507672   514529507760     501 50637 W 53334912   4096 Google_Chrome ??/js/8454c39dd2240680_0
514529507998   514529508075     501 50637 W 53334912   4096 Google_Chrome ??/js/8454c39dd2240680_0
514529560568   514529560821     501 50637 R 18954103   4096 Google_Chrome ??/js/6117333e932ad1fa_0
514529562442   514529562716     501 50637 R 36353938   4096 Google_Chrome ??/js/6117333e932ad1fa_0
514529562613   514529562844     501 50637 R 52594878   4096 Google_Chrome ??/js/e1c0105f83d6584a_0
514529565023   514529565248     501 50637 R 18954110   4096 Google_Chrome ??/js/b11e7ba568ca8190_0
514529566749   514529566989     501 50637 R 25660343   4096 Google_Chrome ??/js/e1c0105f83d6584a_0
514529566921   514529567163     501 50637 R 36353939   4096 Google_Chrome ??/js/b11e7ba568ca8190_0
514529566787   514529567289     501 50637 R 52594868  40960 Google_Chrome ??/js/e1c0105f83d6584a_0
514529705586   514529705713     501 50637 W 53334965   4096 Google_Chrome ??/js/55fa218ef1ee7263_0
514529796558   514529796656     501 50637 W 53335012   4096 Google_Chrome ??/js/2486f0ee2ec7bc98_0
514529824639   514529824873     501 50637 R 32510868   4096 Google_Chrome ??/js/feb495d714628f74_0
514529825626   514529825839     501 50637 R 38172797   4096 Google_Chrome ??/js/feb495d714628f74_0
514529825668   514529825942     501 50637 R 32510866   8192 Google_Chrome ??/js/feb495d714628f74_0
514530003451   514530004877     501 50637 W 53334912   4096 Google_Chrome ??/js/8454c39dd2240680_0
514530005558   514530005686     501 50637 W 53334912   4096 Google_Chrome ??/js/8454c39dd2240680_0
514530006602   514530006702     501 50637 W 53334912   4096 Google_Chrome ??/js/8454c39dd2240680_0
514530007024   514530007109     501 50637 W 53334912   4096 Google_Chrome ??/js/8454c39dd2240680_0
514530040236   514530040451     501 50637 R 36354824   4096 Google_Chrome ??/js/19ba51116d6b4f35_0
514530040681   514530040902     501 50637 R 36353940   4096 Google_Chrome ??/js/19ba51116d6b4f35_0
514530040724   514530041044     501 50637 R 36354819  20480 Google_Chrome ??/js/19ba51116d6b4f35_0
514530143598   514530144162     501 50637 R 27798628   8192 Google_Chrome ??/dyld/dyld_shared_cache_x86_64
514530144364   514530144901     501 50637 R 27798537  57344 Google_Chrome ??/dyld/dyld_shared_cache_x86_64
514530145159   514530145492     501 50637 R 56894653  16384 Google_Chrome ??/dyld/dyld_shared_cache_x86_64
514530145622   514530146000     501 50637 R 27798563  32768 Google_Chrome ??/dyld/dyld_shared_cache_x86_64
514530147269   514530147630     501 50637 R 27798557  24576 Google_Chrome ??/dyld/dyld_shared_cache_x86_64
514530148337   514530148729     501 50637 R 27798474  32768 Google_Chrome ??/dyld/dyld_shared_cache_x86_64
514530148874   514530149239     501 50637 R 27798482  32768 Google_Chrome ??/dyld/dyld_shared_cache_x86_64
514530156383   514530156655     501 50637 R 56894421   4096 Google_Chrome ??/dyld/dyld_shared_cache_x86_64
514530539904   514530540219     501 50637 R 41383050  12288 Google_Chrome ??/dyld/dyld_shared_cache_x86_64
514530540574   514530540867     501 50637 R 41383054   8192 Google_Chrome ??/dyld/dyld_shared_cache_x86_64
514530561452   514530561796     501 50637 R 41380102   8192 Google_Chrome ??/dyld/dyld_shared_cache_x86_64
514532472630   514532472738     501 50637 W 53335280   4096 Google_Chrome ??/js/b8a5a1b9db45e0ee_0
514533034574   514533034792     501 50637 R 21341970   4096 Google_Chrome ??/https_www.youtube.com_0.indexeddb.leveldb/CURRENT
514533443189   514533443456     501 50637 W 53335640  45056 Google_Chrome ??/Chrome/.com.google.Chrome.tOoQFP
514536097266   514536097402     501 50637 W 50196896   4096 Google_Chrome ??/VideoDecodeStats/000003.log
514538810136   514538811755     501 50637 W 53335883  24576 Google_Chrome ??/Default/History-journal
514538811960   514538812134     501 50637 W 53335883   4096 Google_Chrome ??/Default/History-journal
514538812410   514538812572     501 50637 W 38450515   4096 Google_Chrome ??/Default/History
514538812521   514538812710     501 50637 W 38450558   4096 Google_Chrome ??/Default/History
514538812706   514538812883     501 50637 W 38450584  12288 Google_Chrome ??/Default/History
