STIME          TIME             UID   PID D    BLOCK   SIZE       COMM PATHNAME
514316402506   514316403467     501 50029 W 52784003 200704    firefox ??/entries/0282EB46EC3973F8E97A3CD6B6681833902BBEEC
514316588035   514316589673     501 50029 R 52783166   4096    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514316590067   514316590297     501 50029 W 52783166  16384    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514316590180   514316590355     501 50029 W 52783830   4096    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514316590401   514316590493     501 50029 W 52783846   4096    firefox ??/entries/4C863284CDA7F859EB300BED16DBCEF9517F1824
514316790065   514316790260     501 50029 W 52784065   4096    firefox ??/entries/7AD6B77C933AB4D4B9E4487BBF6BEFF772894102
514316790324   514316790447     501 50029 W 24454437   8192    firefox ??/entries/7AD6B77C933AB4D4B9E4487BBF6BEFF772894102
514317211967   514317213632     501 50029 W 52784066  12288    firefox ??/entries/BC22CAF7E495F3FD7A7A31C5D2F74C4D0CD60713
514317306893   514317307132     501 50029 W 52784069  12288    firefox ??/entries/86BBD46C72AF0911FE8AF7B6028EFB80977D320A
514317309779   514317309882     501 50029 W 52784072   4096    firefox ??/entries/C93A65ABF8B95BC06355B9234F37BC968F20AAB0
514317309874   514317310000     501 50029 W 24454443   8192    firefox ??/entries/C93A65ABF8B95BC06355B9234F37BC968F20AAB0
514317338665   514317338909     501 50029 W 52784073  12288    firefox ??/entries/EDCAB5B6CCBF06B75466976174554387C73A3BF3
514317339706   514317339903     501 50029 W 52784076  12288    firefox ??/entries/A935CEE4AF088091461EFE90DE5F5DE7B3C5848E
514317345185   514317345623     501 50029 W 52784079  73728    firefox ??/entries/3F2765F1A6D289C5E5EC0FFCA75E78C5841B5E48
514317345433   514317345745     501 50029 W 32510759  12288    firefox ??/entries/3F2765F1A6D289C5E5EC0FFCA75E78C5841B5E48
514317378884   514317379145     501 50029 W 52784097  12288    firefox ??/entries/6C6295AECCB5609319F522ED0CA36C29E6F93019
514317379058   514317379315     501 50029 W 52784100  12288    firefox ??/entries/903467505F10F192F960226D5964D7B483F27D76
514317434188   514317434491     501 50029 R 51962104   4096    firefox ??/z05qnvsv.default/webappsstore.sqlite-wal
514317496527   514317497997     501 50029 W 52784103 552960    firefox ??/entries/293A5AFEE403D80A6E10EDEAAFDA618D08C73CB6
514317509245   514317509627     501 50029 R 24454348   4096    firefox ??/entries/32396D52486D0A818028C634C0515506ADD7341C
514317509842   514317510160     501 50029 R 52783495   4096    firefox ??/entries/32396D52486D0A818028C634C0515506ADD7341C
514317509943   514317510207     501 50029 R 24454347   4096    firefox ??/entries/32396D52486D0A818028C634C0515506ADD7341C
514317511160   514317511757     501 50029 R 52783481  57344    firefox ??/entries/32396D52486D0A818028C634C0515506ADD7341C
514317512387   514317512706     501 50029 R 32510509   4096    firefox ??/entries/DFB2F3316604831FDCF85B3610388A714602BA95
514317512916   514317513215     501 50029 R 52783474   4096    firefox ??/entries/DFB2F3316604831FDCF85B3610388A714602BA95
514317512998   514317513247     501 50029 R 32510507   8192    firefox ??/entries/DFB2F3316604831FDCF85B3610388A714602BA95
514317513908   514317514229     501 50029 R 52783473   4096    firefox ??/entries/DFB2F3316604831FDCF85B3610388A714602BA95
514317514796   514317514983     501 50029 W 52783495   4096    firefox ??/entries/32396D52486D0A818028C634C0515506ADD7341C
514317514947   514317515130     501 50029 W 24454347   8192    firefox ??/entries/32396D52486D0A818028C634C0515506ADD7341C
514317515370   514317515488     501 50029 W 52783474   4096    firefox ??/entries/DFB2F3316604831FDCF85B3610388A714602BA95
514317515428   514317515567     501 50029 W 32510507  12288    firefox ??/entries/DFB2F3316604831FDCF85B3610388A714602BA95
514317606484   514317607077     501 50029 W 52784238 163840    firefox ??/entries/8892806F76367D803A97032CBF352132EE9345BC
514317613716   514317614083     501 50029 W 52784278   4096    firefox ??/entries/79F03A22C8F9A1E7050D3CA13DB61637579129AF
514317614044   514317614287     501 50029 W 24454445   8192    firefox ??/entries/79F03A22C8F9A1E7050D3CA13DB61637579129AF
514317614338   514317614474     501 50029 W 52784279  12288    firefox ??/entries/F82D799F18B6FDC0E092D82FA1211AE26488C903
514317711084   514317711364     501 50029 W 52784282  12288    firefox ??/entries/065F22606EB2F8C4F10C8F11E6EC1854FCBC65DE
514317712416   514317712664     501 50029 W 52784285  12288    firefox ??/entries/F66AB616BE4EB152B5829C80D37A84992CC2773F
514317713893   514317714137     501 50029 W 52784288   4096    firefox ??/entries/D7012025EC0BE8954584457CB5590D38809D2705
514317714175   514317714363     501 50029 W 18953715   4096    firefox ??/entries/D7012025EC0BE8954584457CB5590D38809D2705
514319221843   514319223289     501 50029 W 52784318  12288    firefox ??/entries/3EA9A9040C0E1C5A4307D0D961297D0ED92026A6
514321751063   514321753140     501 50029 W 52783166  16384    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514321751202   514321753262     501 50029 W 52783830   8192    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514321754361   514321754606     501 50029 W 52783846   4096    firefox ??/entries/4C863284CDA7F859EB300BED16DBCEF9517F1824
514321754544   514321754807     501 50029 W 52784321  12288    firefox ??/entries/EEA406A3EDB6FA560F46193D3D75E47F81C0A6E4
514321754783   514321754980     501 50029 W 52784324  12288    firefox ??/entries/08173B858C70082E4D1D793627A8BC4183EEB870
514322751265   514322751410     501 50029 W 51962104   4096    firefox ??/z05qnvsv.default/webappsstore.sqlite-wal
514322751349   514322751828     501 50029 W 51964919 131072    firefox ??/z05qnvsv.default/webappsstore.sqlite-wal
514322752248   514322752557     501 50029 W 32641587  65536    firefox ??/z05qnvsv.default/webappsstore.sqlite
514323161388   514323164720     501 50029 W 52784327 946176    firefox ??/entries/1B9F4A136E09386C8B7357E9BA9DC4AAF6553545
514323260845   514323261364     501 50029 W 52784558 167936    firefox ??/entries/4A680F2BD7BCC209DC87D7A1D632EDFB109997C4
514327214587   514327217480     501 50029 R 52783050 262144    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514327218144   514327218783     501 50029 R 52783114 212992    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514327219843   514327220008     501 50029 W 52783166  16384    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514327219925   514327220085     501 50029 W 52783830   8192    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514327219992   514327220163     501 50029 W 52784599  12288    firefox ??/entries/7C2D70124E0199C3B9ED4AE336DAF041AC23282A
514327530899   514327533112     501 50029 W 52784602 307200    firefox ??/entries/4B17791051014684DBD43BC1D529297BACFDAA7F
514329175667   514329177136     501 50029 W 52783166  16384    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514329175751   514329177210     501 50029 W 52783830   8192    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514329212077   514329212205     501 50029 W 52784677  12288    firefox ??/entries/C361BB3AF3B1E8352FD863491D8C0A106A5EE45E
514330219420   514330221067     501 50029 R 25965893   4096    firefox ??/z05qnvsv.default/webappsstore.sqlite-wal
514330221200   514330221378     501 50029 W 25965893   4096    firefox ??/z05qnvsv.default/webappsstore.sqlite-wal
514330327251   514330327485     501 50029 W 52784680  32768    firefox ??/sessionstore-backups/recovery.jsonlz4.tmp
514333514425   514333518181     501 50029 W 52785037 1048576    firefox ??/entries/2E975D91A89478EFAD1CDA4DD695D9CFC5D49844
514333514593   514333519529     501 50029 W 52785293 667648    firefox ??/entries/2E975D91A89478EFAD1CDA4DD695D9CFC5D49844
514334180005   514334181568     501 50029 W 52783846   4096    firefox ??/entries/4C863284CDA7F859EB300BED16DBCEF9517F1824
514334180131   514334181657     501 50029 W 52783166  16384    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514334180182   514334181713     501 50029 W 52783830   8192    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514337773137   514337775963     501 50029 W 52785456 442368    firefox ??/entries/314787D242CD8E49D2DFFDC5E4559C932297BCA3
514339176627   514339178251     501 50029 W 52783166  16384    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514339176757   514339178340     501 50029 W 52783830   8192    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514339212960   514339213135     501 50029 W 52785564  12288    firefox ??/entries/A887AC4167A9D4DD540C6D98A8BEBAB94A485C21
514344181071   514344183129     501 50029 W 52783846   4096    firefox ??/entries/4C863284CDA7F859EB300BED16DBCEF9517F1824
514344181235   514344183222     501 50029 W 52783166  16384    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514344181293   514344183275     501 50029 W 52783830   8192    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514349927831   514349929959     501 50029 R 25969901   4096    firefox ??/z05qnvsv.default/webappsstore.sqlite-wal
514349930176   514349930764     501 50029 R 25969909   4096    firefox ??/z05qnvsv.default/webappsstore.sqlite-wal
514350344419   514350348048     501 50029 W 52788122 1048576    firefox ??/entries/83945CD8AD535EBD8B36BB9E5490DB4C8C774B29
514350344549   514350349905     501 50029 W 52788378 917504    firefox ??/entries/83945CD8AD535EBD8B36BB9E5490DB4C8C774B29
514352576540   514352579378     501 50029 W 52788602 450560    firefox ??/entries/1DC6F16D42FC14F9755BB3F182AD4065AA735FDC
514354938935   514354941081     501 50029 R 25980635   4096    firefox ??/z05qnvsv.default/webappsstore.sqlite-wal
514354941516   514354941846     501 50029 R 25980643   4096    firefox ??/z05qnvsv.default/webappsstore.sqlite-wal
514357218645   514357220200     501 50029 W 52783166  16384    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514357218758   514357220282     501 50029 W 52783830   8192    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514357218830   514357220340     501 50029 W 52788712  12288    firefox ??/entries/7922F9E2EE96B08AC1AF1E3EAA5332A489465531
514359942170   514359942578     501 50029 R 25980651   4096    firefox ??/z05qnvsv.default/webappsstore.sqlite-wal
514359942886   514359943219     501 50029 R 25980659   4096    firefox ??/z05qnvsv.default/webappsstore.sqlite-wal
514367554335   514367556740     501 50029 W 52788715 442368    firefox ??/entries/CD75A91EC0326717182B4BD780D63242A12F7F03
514368411478   514368413735     501 50029 W 53064215 1048576    firefox ??/entries/AF8F7CD601847E760608A8FD7FF53B7A102DDC90
514368411629   514368415525     501 50029 W 53064471 901120    firefox ??/entries/AF8F7CD601847E760608A8FD7FF53B7A102DDC90
514372521217   514372522638     501 50029 W 18953690   4096    firefox ??/cache/caches.sqlite
514372521360   514372522761     501 50029 W 53064739  61440    firefox ??/cache/caches.sqlite
514373348847   514373350468     501 50029 R 51962096   4096    firefox ??/z05qnvsv.default/webappsstore.sqlite-wal
514378556143   514378558107     501 50029 W 52783166  16384    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514378556260   514378558184     501 50029 W 52783830   8192    firefox ??/entries/2B3EF6280AEAB4D6781C97A69AC2D9D7D8869531
514378556346   514378558221     501 50029 W 53064757  12288    firefox ??/entries/107EEC5F37D84376886566D5CF2756C1E3ABDC91
514378594980   514378595131     501 50029 W 53064760  12288    firefox ??/entries/FB335E013D80E4E6A2D5B59743F975F1C5373375
514378613408   514378613537     501 50029 W 52783862   4096    firefox ??/https+++www.youtube.com/.metadata-v2


